timestamp,temperature_c
390000,23.12
420000,23.12
450000,23.12
480000,23.06
510000,23.06
540000,23.06
570000,23.06
600000,23.06
630000,23.06
660000,23.06
690000,23.0
720000,23.06
750000,23.0
780000,23.06
810000,23.06
840000,23.06
870000,23.06
900000,23.06
930000,23.06
960000,23.06
990000,23.12
1020000,23.12
1050000,23.12
1080000,23.19
1110000,23.19
1140000,23.19
1170000,23.19
1200000,23.25
1230000,23.25
1260000,23.25
1290000,23.25
1320000,23.19
1350000,23.19
1380000,23.19
1410000,23.19
1440000,23.19
1470000,23.19
1500000,23.12
1530000,23.12
1560000,23.19
1590000,23.19
1620000,23.12
1650000,23.12
1680000,23.19
1710000,23.19
1740000,23.12
1770000,23.12
1800000,23.12
1830000,23.12
1860000,23.12
1890000,23.12
1920000,23.12
1950000,23.12
1980000,23.12
2010000,23.12
2040000,23.12
2070000,23.12
2100000,23.12
2130000,23.12
2160000,23.19
2190000,23.19
2220000,23.19
2250000,23.19
2280000,23.19
2310000,23.19
2340000,23.25
2370000,23.19
2400000,23.25
2430000,23.25
2460000,23.25
2490000,23.25
2520000,23.31
2550000,23.31
2580000,23.31
2610000,23.25
2640000,23.25
2670000,23.25
2700000,23.25
2730000,23.25
2760000,23.25
2790000,23.25
2820000,23.25
2850000,23.25
2880000,23.25
2910000,23.19
2940000,23.25
2970000,23.25
3000000,23.25
3030000,23.25
3060000,23.25
3090000,23.19
3120000,23.19
3150000,23.19
3180000,23.19
3210000,23.19
3240000,23.25
3270000,23.25
3300000,23.19
3330000,23.19
3360000,23.25
3390000,23.25
3420000,23.25
3450000,23.25
3480000,23.25
3510000,23.25
3540000,23.31
3570000,23.31
3600000,23.31
3630000,23.31
3660000,23.31
3690000,23.31
3720000,23.31
3750000,23.25
3780000,23.25
3810000,23.25
3840000,23.25
3870000,23.25
3900000,23.25
3930000,23.25
3960000,23.19
3990000,23.19
4020000,23.19
4050000,23.19
4080000,23.19
4110000,23.12
4140000,23.12
4170000,23.12
4200000,23.12
4230000,23.06
4260000,23.06
4290000,23.06
4320000,23.06
4350000,23.0
4380000,23.06
4410000,23.0
4440000,23.0
4470000,23.0
4500000,23.0
4530000,23.0
4560000,23.06
4590000,23.0
4620000,23.0
4650000,23.0
4680000,23.0
4710000,23.06
4740000,23.0
4770000,23.06
4800000,23.06
4830000,23.06
4860000,23.06
4890000,23.0
4920000,23.0
4950000,23.0
4980000,23.0
5010000,23.06
5040000,23.0
5070000,23.06
5100000,23.0
5130000,23.0
5160000,23.06
5190000,23.0
5220000,23.0
5250000,23.0
5280000,23.0
5310000,23.0
5340000,23.0
5370000,23.0
5400000,22.94
5430000,22.94
5460000,22.94
5490000,22.94
5520000,22.94
5550000,22.87
5580000,22.87
5610000,22.87
5640000,22.87
5670000,22.87
5700000,22.87
5730000,22.87
5760000,22.81
5790000,22.81
5820000,22.81
5850000,22.81
5880000,22.81
5910000,22.81
5940000,22.81
5970000,22.87
6000000,22.87
6030000,22.87
6060000,22.87
6090000,22.87
6120000,22.87
6150000,22.94
6180000,22.94
6210000,22.94
6240000,22.94
6270000,22.94
6300000,23.0
6330000,23.0
6360000,23.0
6390000,22.94
6420000,22.94
6450000,22.94
6480000,22.94
6510000,22.94
6540000,22.94
6570000,23.06
6600000,23.25
6630000,23.31
6660000,23.44
6690000,23.56
6720000,23.69
