timestamp,temperature_c
33240000,35.06
33300000,35.0
33360000,35.0
33240000,35.06
33300000,35.0
33600000,35.0
33660000,35.0
33720000,35.0
33780000,34.94
33840000,35.0
33900000,35.0
33960000,35.0
34020000,34.94
34080000,35.0
34140000,35.0
34200000,35.0
34260000,35.0
34320000,35.0
34380000,35.0
34440000,35.0
34500000,35.0
34560000,35.0
34620000,35.0
34680000,35.06
34740000,35.0
34800000,35.06
34860000,35.0
34920000,35.0
34980000,35.06
35040000,35.0
35100000,35.0
35160000,35.0
35220000,35.0
35280000,35.0
35340000,35.0
35400000,35.0
35460000,34.94
35520000,35.0
35580000,35.0
35640000,35.0
35700000,34.94
35760000,35.0
35820000,35.0
35880000,35.0
35940000,35.0
36000000,35.0
36060000,35.0
36120000,35.0
36180000,35.0
